date,day,quarter,department,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,actual_productivity,no_of_workers
2/14/2015,7,Quarter3,sweing,6,0.75,18.79,814.0,4080,0,0.0,0,0,0.681598039,24
2/15/2015,1,Quarter3,sweing,11,0.65,11.41,700.0,2640,23,0.0,0,2,0.650223718,24
2/15/2015,1,Quarter3,finishing,8,0.7,4.15,0.0,960,0,0.0,0,0,0.605208333,24
2/15/2015,1,Quarter3,finishing,6,0.8,2.9,0.0,960,0,0.0,0,0,0.604166667,24
2/15/2015,1,Quarter3,sweing,4,0.75,30.1,919.0,7140,0,0.0,0,1,0.598627451,26
2/15/2015,1,Quarter3,sweing,3,0.6,30.1,1361.0,6960,30,0.0,0,1,0.475718391,20
2/15/2015,1,Quarter3,sweing,2,0.8,22.52,12.0,6900,0,0.0,0,0,0.432122899,20
2/15/2015,1,Quarter3,finishing,4,0.75,4.15,0.0,2400,0,0.0,0,0,0.287041667,14
2/15/2015,1,Quarter3,sweing,9,0.5,18.79,1688.0,5280,0,0.0,0,1,0.283054487,14
2/15/2015,1,Quarter3,sweing,1,0.8,22.52,1422.0,6840,113,0.0,0,0,1.000230409,31
2/15/2015,1,Quarter3,finishing,9,0.8,3.94,0.0,1200,0,0.0,0,0,0.960433333,32
2/15/2015,1,Quarter3,finishing,12,0.8,4.08,0.0,1080,0,0.0,0,0,0.891555556,32
2/15/2015,1,Quarter3,finishing,3,0.5,4.15,0.0,960,0,0.0,0,0,0.864583333,32
2/15/2015,1,Quarter3,sweing,3,0.65,30.1,1263.0,600,63,0.0,0,1,0.802243319,32
2/15/2015,1,Quarter3,sweing,5,0.8,30.1,461.0,0,0,0.0,0,0,0.800980392,32
2/15/2015,1,Quarter3,sweing,12,0.8,15.26,1079.0,3720,38,0.0,0,0,0.800312375,32
2/15/2015,1,Quarter3,finishing,6,0.8,2.9,0.0,960,0,0.0,0,0,0.773333333,29
2/15/2015,1,Quarter3,sweing,6,0.75,18.79,895.0,3960,0,0.0,0,0,0.75065101,29
2/15/2015,1,Quarter3,sweing,4,0.75,30.1,912.0,7020,0,0.0,0,1,0.750356125,29
2/15/2015,1,Quarter3,finishing,4,0.75,4.15,0.0,1800,0,0.0,0,0,0.722333333,29
2/16/2015,2,Quarter3,sweing,7,0.7,30.1,784.0,600,30,0.0,0,1,0.700459889,29
2/16/2015,2,Quarter3,finishing,5,0.75,4.15,0.0,1200,0,0.0,0,0,0.629416667,24
2/16/2015,2,Quarter3,sweing,8,0.7,30.1,7.0,7080,27,2.0,10,2,0.621971751,24
2/16/2015,2,Quarter3,sweing,11,0.7,11.41,680.0,2160,30,0.0,0,2,0.565972222,26
2/16/2015,2,Quarter3,sweing,10,0.6,18.22,1131.0,5280,0,0.0,0,1,0.35542803,15
2/16/2015,2,Quarter3,sweing,9,0.6,18.79,2103.0,5400,0,0.0,0,1,0.329964879,15
2/16/2015,2,Quarter3,finishing,7,0.7,4.15,0.0,1800,0,0.0,0,0,0.258,14
2/16/2015,2,Quarter3,sweing,1,0.8,22.52,1445.0,6840,113,0.0,0,0,1.000230409,31
2/16/2015,2,Quarter3,finishing,10,0.8,3.94,0.0,960,0,0.0,0,0,0.927541667,32
2/16/2015,2,Quarter3,finishing,7,0.7,5.13,0.0,1200,0,0.0,0,0,0.91375,32
2/16/2015,2,Quarter3,finishing,12,0.8,5.13,0.0,1080,0,0.0,0,0,0.9025,32
2/16/2015,2,Quarter3,sweing,12,0.8,15.26,1133.0,4080,38,0.0,0,0,0.800401961,32
2/16/2015,2,Quarter3,finishing,3,0.5,5.13,0.0,1800,0,0.0,0,0,0.7866,29
2/16/2015,2,Quarter3,sweing,6,0.75,18.79,726.0,3360,0,0.0,0,0,0.750621354,29
2/16/2015,2,Quarter3,sweing,4,0.75,30.1,849.0,7020,45,0.0,0,1,0.750356125,29
2/16/2015,2,Quarter3,finishing,6,0.8,2.9,0.0,960,0,0.0,0,0,0.749166667,29
2/16/2015,2,Quarter3,sweing,7,0.7,30.1,562.0,840,30,0.0,0,1,0.700888203,29
2/16/2015,2,Quarter3,sweing,11,0.7,11.41,1054.0,3420,30,0.0,0,2,0.700614035,29
2/17/2015,3,Quarter3,sweing,3,0.7,30.1,1422.0,6960,50,0.0,0,1,0.700603448,29
2/17/2015,3,Quarter3,finishing,4,0.75,5.13,0.0,960,0,0.0,0,0,0.656666667,24
2/17/2015,3,Quarter3,sweing,5,0.8,30.1,680.0,7140,0,0.0,0,0,0.653431373,24
2/17/2015,3,Quarter3,sweing,9,0.65,18.79,2120.0,5520,0,0.0,0,1,0.650134,24
2/17/2015,3,Quarter3,sweing,8,0.6,29.4,179.0,0,23,5.0,30,2,0.600982906,24
2/17/2015,3,Quarter3,finishing,9,0.8,3.94,0.0,960,0,0.0,0,0,0.586041667,26
2/17/2015,3,Quarter3,finishing,2,0.8,5.13,0.0,1800,0,0.0,0,0,0.5814,26
2/17/2015,3,Quarter3,sweing,2,0.5,30.33,838.0,6720,0,0.0,0,1,0.361071429,15
2/17/2015,3,Quarter3,sweing,10,0.65,18.22,741.0,0,0,8.0,35,1,0.302117347,15
2/17/2015,3,Quarter3,finishing,12,0.8,5.13,0.0,1200,0,0.0,0,0,0.9918,32
2/17/2015,3,Quarter3,finishing,6,0.8,2.9,0.0,1440,0,0.0,0,0,0.936861111,32
2/17/2015,3,Quarter3,finishing,2,0.8,5.13,0.0,1440,0,0.0,0,0,0.919125,32
2/17/2015,3,Quarter3,sweing,11,0.7,11.41,685.0,3360,30,0.0,0,2,0.8211125,32
2/17/2015,3,Quarter3,sweing,4,0.8,30.1,864.0,480,50,0.0,0,1,0.800980392,32
2/17/2015,3,Quarter3,sweing,5,0.8,30.1,511.0,0,0,0.0,0,0,0.800980392,32
2/17/2015,3,Quarter3,sweing,12,0.8,15.26,1095.0,4080,63,0.0,0,0,0.800401961,32
2/17/2015,3,Quarter3,sweing,1,0.8,22.52,1374.0,3960,63,0.0,0,0,0.800279693,32
2/17/2015,3,Quarter3,sweing,6,0.75,18.79,759.0,3960,34,0.0,0,0,0.75065101,29
2/17/2015,3,Quarter3,sweing,7,0.75,30.1,553.0,2280,45,0.0,0,1,0.75053268,29
2/17/2015,3,Quarter3,finishing,4,0.75,5.13,0.0,960,0,0.0,0,0,0.734645833,29
2/18/2015,4,Quarter3,sweing,3,0.7,30.1,1057.0,0,40,0.0,0,1,0.700603448,29
2/18/2015,4,Quarter3,sweing,9,0.7,18.79,1587.0,4560,30,0.0,0,1,0.70009573,29
2/18/2015,4,Quarter3,finishing,7,0.7,5.13,0.0,960,0,0.0,0,0,0.671875,24
2/18/2015,4,Quarter3,finishing,10,0.8,3.94,0.0,960,0,0.0,0,0,0.64025,24
2/18/2015,4,Quarter3,finishing,8,0.7,5.13,0.0,960,0,0.0,0,0,0.58,26
2/18/2015,4,Quarter3,finishing,9,0.8,3.94,0.0,960,0,0.0,0,0,0.549791667,26
2/18/2015,4,Quarter3,sweing,2,0.6,30.33,868.0,6840,0,0.0,0,1,0.328131579,15
2/18/2015,4,Quarter3,sweing,10,0.7,19.68,1119.0,5640,0,8.0,35,1,0.303574468,15
2/18/2015,4,Quarter3,finishing,3,0.5,5.13,0.0,960,0,0.0,0,0,0.2565,14
2/18/2015,4,Quarter3,sweing,8,0.65,29.4,962.0,4560,0,4.5,30,2,0.251399254,14
2/18/2015,4,Quarter3,finishing,3,0.5,5.13,0.0,2880,0,0.0,0,0,0.81640625,32
2/18/2015,4,Quarter3,sweing,12,0.8,15.26,1126.0,1080,38,0.0,0,0,0.800711494,32
2/18/2015,4,Quarter3,sweing,1,0.8,22.52,265.0,3840,63,0.0,0,0,0.800470513,32
2/18/2015,4,Quarter3,sweing,4,0.8,30.1,859.0,7020,63,0.0,0,1,0.800094017,32
2/18/2015,4,Quarter3,sweing,5,0.8,30.1,276.0,600,63,3.5,15,0,0.799982853,29
2/18/2015,4,Quarter3,finishing,6,0.8,2.9,0.0,4320,0,0.0,0,0,0.785864198,29
2/18/2015,4,Quarter3,sweing,6,0.75,18.79,899.0,3960,56,0.0,0,0,0.75065101,29
2/18/2015,4,Quarter3,finishing,10,0.8,3.94,0.0,2400,0,0.0,0,0,0.733277778,29
2/18/2015,4,Quarter3,finishing,2,0.8,5.13,0.0,3600,0,0.0,0,0,0.710125,29
2/18/2015,4,Quarter3,sweing,3,0.7,30.1,247.0,6960,50,0.0,0,1,0.700603448,29
2/18/2015,4,Quarter3,sweing,11,0.7,11.41,653.0,3480,30,0.0,0,2,0.700540441,29
2/19/2015,5,Quarter3,sweing,8,0.7,29.4,1116.0,6240,0,0.0,0,2,0.7,29
2/19/2015,5,Quarter3,finishing,4,0.75,5.13,0.0,1920,0,0.0,0,0,0.684027778,24
2/19/2015,5,Quarter3,finishing,8,0.7,5.13,0.0,1920,0,0.0,0,0,0.672135417,24
2/19/2015,5,Quarter3,sweing,9,0.7,18.79,1603.0,6120,30,0.0,0,1,0.638614379,24
2/19/2015,5,Quarter3,finishing,5,0.75,5.13,0.0,1920,0,0.0,0,0,0.631354167,24
2/19/2015,5,Quarter3,sweing,7,0.75,30.1,444.0,0,0,5.0,20,1,0.611140537,24
2/19/2015,5,Quarter3,finishing,12,0.8,5.13,0.0,2160,0,0.0,0,0,0.609583333,24
2/19/2015,5,Quarter3,sweing,2,0.65,30.33,841.0,6840,0,0.0,0,1,0.585315789,26
2/19/2015,5,Quarter3,sweing,10,0.7,19.68,1410.0,5760,0,0.0,0,1,0.249416667,14
2/19/2015,5,Quarter4,finishing,3,0.5,5.13,0.0,1800,0,0.0,0,0,0.8721,32
2/19/2015,5,Quarter4,finishing,6,0.8,2.9,0.0,960,0,0.0,0,0,0.8319375,32
2/19/2015,5,Quarter4,finishing,2,0.8,5.13,0.0,4800,0,0.0,0,0,0.8300625,32
2/19/2015,5,Quarter4,finishing,11,0.6,2.9,0.0,2880,0,0.0,0,0,0.805555556,32
2/19/2015,5,Quarter4,sweing,12,0.8,15.26,1103.0,4080,63,0.0,0,0,0.800401961,32
2/19/2015,5,Quarter4,sweing,4,0.8,30.1,922.0,5820,63,0.0,0,1,0.80000295,32
2/19/2015,5,Quarter4,finishing,12,0.8,5.13,0.0,2400,0,0.0,0,0,0.78375,29
2/19/2015,5,Quarter4,finishing,9,0.8,3.94,0.0,2400,0,0.0,0,0,0.753525,29
2/19/2015,5,Quarter4,sweing,6,0.75,18.79,1055.0,3960,45,0.0,0,0,0.75065101,29
2/19/2015,5,Quarter4,finishing,1,0.8,3.94,0.0,2880,0,0.0,0,0,0.727349537,29
2/19/2015,5,Quarter4,sweing,8,0.7,29.4,1146.0,6840,40,0.0,0,2,0.700614035,29
2/22/2015,1,Quarter4,sweing,2,0.7,30.33,746.0,6840,0,0.0,0,1,0.700605263,29
2/22/2015,1,Quarter4,sweing,11,0.75,11.41,834.0,3480,0,0.0,0,2,0.672140805,24
2/22/2015,1,Quarter4,sweing,9,0.7,18.79,1717.0,3240,30,0.0,0,1,0.627011183,24
2/22/2015,1,Quarter4,sweing,3,0.7,30.1,1041.0,8160,33,0.0,0,2,0.626577778,24
2/22/2015,1,Quarter4,sweing,10,0.7,21.25,1531.0,6000,0,0.0,0,1,0.456875,20
2/22/2015,1,Quarter4,sweing,7,0.75,30.1,627.0,6960,0,3.5,20,1,0.393548851,15
2/22/2015,1,Quarter4,finishing,10,0.8,3.94,0.0,960,0,0.0,0,0,0.385791667,15
2/22/2015,1,Quarter4,sweing,5,0.8,30.1,450.0,5700,0,4.5,25,0,0.307501459,15
2/22/2015,1,Quarter4,finishing,7,0.7,5.13,0.0,960,0,0.0,0,0,0.283958333,14
2/22/2015,1,Quarter4,finishing,10,0.8,3.94,0.0,2400,0,0.0,0,0,0.955791667,32
2/22/2015,1,Quarter4,finishing,8,0.7,5.13,0.0,960,0,0.0,0,0,0.930416667,32
2/22/2015,1,Quarter4,finishing,12,0.8,5.13,0.0,1080,0,0.0,0,0,0.9025,32
2/22/2015,1,Quarter4,finishing,3,0.8,5.13,0.0,2160,0,0.0,0,0,0.87115,32
2/22/2015,1,Quarter4,sweing,12,0.8,15.26,1060.0,4080,63,0.0,0,0,0.800401961,32
2/22/2015,1,Quarter4,sweing,4,0.8,30.1,891.0,7140,38,0.0,0,1,0.800137255,32
2/22/2015,1,Quarter4,sweing,5,0.8,30.1,541.0,7140,38,0.0,0,0,0.800137255,32
2/22/2015,1,Quarter4,sweing,7,0.75,30.1,709.0,6960,45,0.0,0,1,0.750770115,29
2/22/2015,1,Quarter4,sweing,6,0.75,18.79,1100.0,3960,45,0.0,0,0,0.75065101,29
2/22/2015,1,Quarter4,sweing,11,0.75,11.41,826.0,2820,0,0.0,0,2,0.750293939,29
2/22/2015,1,Quarter4,sweing,2,0.7,30.33,577.0,2160,30,0.0,0,1,0.700623,29
2/23/2015,2,Quarter4,sweing,8,0.7,29.4,1094.0,6840,40,0.0,0,2,0.700614035,29
2/23/2015,2,Quarter4,sweing,3,0.7,29.4,1228.0,6960,30,0.0,0,2,0.700362069,29
2/23/2015,2,Quarter4,sweing,9,0.7,18.79,1641.0,6000,40,0.0,0,1,0.60128,24
2/23/2015,2,Quarter4,sweing,10,0.7,21.25,1583.0,6000,0,0.0,0,1,0.417916667,20
2/23/2015,2,Quarter4,finishing,6,0.8,2.9,0.0,960,0,0.0,0,0,0.3715625,15
2/23/2015,2,Quarter4,finishing,9,0.8,2.9,0.0,960,0,0.0,0,0,0.3715625,15
2/23/2015,2,Quarter4,finishing,2,0.8,5.13,0.0,960,0,0.0,0,0,0.36871875,15
2/23/2015,2,Quarter4,finishing,7,0.7,5.13,0.0,960,0,0.0,0,0,0.356458333,15
2/23/2015,2,Quarter4,finishing,10,0.7,2.9,0.0,1800,0,0.0,0,0,0.902222222,32
2/23/2015,2,Quarter4,finishing,3,0.8,4.6,0.0,1440,0,0.0,0,0,0.811388889,32
2/23/2015,2,Quarter4,sweing,12,0.8,15.26,1062.0,4080,50,0.0,0,0,0.800401961,32
2/23/2015,2,Quarter4,sweing,5,0.8,30.1,450.0,7140,50,0.0,0,0,0.800137255,32
2/23/2015,2,Quarter4,sweing,4,0.8,30.1,901.0,6480,50,0.0,0,1,0.800071839,32
2/23/2015,2,Quarter4,finishing,8,0.7,4.6,0.0,960,0,0.0,0,0,0.791458333,29
2/23/2015,2,Quarter4,sweing,7,0.75,30.1,739.0,5640,45,0.0,0,1,0.750727326,29
2/23/2015,2,Quarter4,sweing,6,0.75,18.79,913.0,3360,45,0.0,0,0,0.75065101,29
2/23/2015,2,Quarter4,sweing,11,0.75,11.61,698.0,3360,34,0.0,0,2,0.750437269,29
2/23/2015,2,Quarter4,sweing,3,0.75,29.4,1172.0,5340,45,0.0,0,2,0.750176991,29
2/23/2015,2,Quarter4,finishing,6,0.75,2.9,0.0,1800,0,0.0,0,0,0.726933333,29
2/24/2015,3,Quarter4,finishing,9,0.7,2.9,0.0,1800,0,0.0,0,0,0.726933333,29
2/24/2015,3,Quarter4,sweing,2,0.7,30.33,408.0,1680,30,0.0,0,1,0.700623,29
2/24/2015,3,Quarter4,sweing,8,0.7,29.4,1079.0,4560,40,0.0,0,2,0.700518519,29
2/24/2015,3,Quarter4,sweing,9,0.7,18.79,1068.0,3000,30,0.0,0,1,0.700256795,29
2/24/2015,3,Quarter4,finishing,11,0.7,2.9,0.0,960,0,0.0,0,0,0.5046875,26
2/24/2015,3,Quarter4,sweing,10,0.7,21.25,1834.0,6360,0,0.0,0,1,0.471108491,20
2/24/2015,3,Quarter4,finishing,2,0.7,3.9,0.0,960,0,0.0,0,0,0.325,15
2/24/2015,3,Quarter4,sweing,1,0.6,22.53,708.0,5040,0,0.0,0,1,0.268214286,14
2/24/2015,3,Quarter4,sweing,9,0.75,18.79,1085.0,6240,56,0.0,0,1,0.970816667,32
2/24/2015,3,Quarter4,finishing,5,0.8,4.6,0.0,1080,0,0.0,0,0,0.902962963,32
2/24/2015,3,Quarter4,finishing,3,0.8,4.6,0.0,2400,0,0.0,0,0,0.900833333,32
2/24/2015,3,Quarter4,finishing,12,0.8,4.6,0.0,1800,0,0.0,0,0,0.899555556,32
2/24/2015,3,Quarter4,finishing,10,0.7,2.9,0.0,1200,0,0.0,0,0,0.845833333,32
2/24/2015,3,Quarter4,sweing,4,0.8,30.1,323.0,4080,50,0.0,0,1,0.800808642,32
2/24/2015,3,Quarter4,sweing,12,0.8,15.26,1053.0,4080,50,0.0,0,0,0.800401961,32
2/24/2015,3,Quarter4,sweing,7,0.8,30.1,786.0,7080,50,0.0,0,2,0.800115819,32
2/24/2015,3,Quarter4,sweing,6,0.75,18.79,1003.0,3960,45,0.0,0,1,0.75065101,29
2/24/2015,3,Quarter4,sweing,11,0.75,11.61,635.0,3360,45,0.0,0,0,0.750503571,29
2/24/2015,3,Quarter4,sweing,3,0.75,29.4,1283.0,6960,45,0.0,0,2,0.750206897,29
2/25/2015,4,Quarter4,sweing,8,0.7,29.4,847.0,6960,30,0.0,0,1,0.700362069,29
2/25/2015,4,Quarter4,sweing,2,0.7,30.33,361.0,3960,30,0.0,0,1,0.700069811,29
2/25/2015,4,Quarter4,sweing,10,0.7,21.82,1653.0,6240,0,0.0,0,2,0.700058333,29
2/25/2015,4,Quarter4,finishing,7,0.75,4.6,0.0,960,0,0.0,0,0,0.676666667,24
2/25/2015,4,Quarter4,finishing,8,0.7,4.6,0.0,960,0,0.0,0,0,0.658541667,24
2/25/2015,4,Quarter4,sweing,5,0.8,30.1,15.0,1200,49,0.0,0,1,0.598792339,26
2/25/2015,4,Quarter4,sweing,1,0.65,22.53,762.0,5040,0,0.0,0,1,0.581130952,26
2/25/2015,4,Quarter4,finishing,2,0.7,3.9,0.0,960,0,0.0,0,0,0.440375,20
2/25/2015,4,Quarter4,finishing,6,0.75,2.9,0.0,960,0,0.0,0,0,0.410833333,20
2/25/2015,4,Quarter4,finishing,9,0.7,2.9,0.0,960,0,0.0,0,0,0.410833333,20
2/25/2015,4,Quarter4,finishing,3,0.8,4.6,0.0,6300,0,0.0,0,0,0.921703704,32
2/25/2015,4,Quarter4,finishing,5,0.8,4.6,0.0,7560,0,0.0,0,0,0.921604938,32
2/25/2015,4,Quarter4,sweing,7,0.8,30.1,694.0,4080,50,0.0,0,1,0.800808642,32
2/25/2015,4,Quarter4,sweing,11,0.8,11.61,816.0,2820,50,0.0,0,2,0.800516667,32
2/25/2015,4,Quarter4,sweing,12,0.8,15.26,1065.0,4080,63,0.0,0,0,0.800401961,32
2/25/2015,4,Quarter4,finishing,1,0.5,3.94,0.0,3360,0,0.0,0,0,0.768847222,29
2/25/2015,4,Quarter4,sweing,6,0.75,18.79,912.0,3960,45,0.0,0,0,0.75065101,29
2/25/2015,4,Quarter4,sweing,3,0.75,29.4,1244.0,6840,45,0.0,0,2,0.750473684,29
2/25/2015,4,Quarter4,sweing,9,0.75,18.79,1020.0,5640,45,0.0,0,1,0.750371895,29
2/25/2015,4,Quarter4,sweing,8,0.75,29.4,916.0,6960,56,0.0,0,2,0.750206897,29
2/25/2015,4,Quarter4,sweing,10,0.7,21.82,1591.0,3240,0,0.0,0,1,0.700251773,29
2/26/2015,5,Quarter4,sweing,2,0.7,30.33,398.0,6960,0,0.0,0,1,0.66237931,24
2/26/2015,5,Quarter4,finishing,12,0.8,4.6,0.0,3780,0,0.0,0,0,0.590617284,26
2/26/2015,5,Quarter4,finishing,2,0.7,3.9,0.0,960,0,0.0,0,0,0.5565625,26
2/26/2015,5,Quarter4,sweing,4,0.8,30.1,437.0,7080,32,0.0,0,2,0.495617514,20
2/26/2015,5,Quarter4,sweing,5,0.35,27.48,413.0,6840,38,0.0,0,1,0.449964912,20
2/26/2015,5,Quarter4,finishing,10,0.7,2.9,0.0,3360,0,0.0,0,0,0.410833333,20
2/26/2015,5,Quarter4,finishing,9,0.75,2.9,0.0,960,0,0.0,0,0,0.4078125,20
2/26/2015,5,Quarter4,sweing,1,0.35,26.66,1164.0,6600,23,0.0,0,2,0.378895152,15
2/26/2015,5,Quarter4,finishing,8,0.75,4.6,0.0,3360,0,0.0,0,0,0.376597222,15
2/26/2015,5,Quarter4,finishing,6,0.75,2.9,0.0,3360,0,0.0,0,0,0.271875,14
2/26/2015,5,Quarter4,finishing,3,0.8,4.6,0.0,6300,0,0.0,0,0,0.921703704,32
2/26/2015,5,Quarter4,finishing,5,0.8,4.6,0.0,7560,0,0.0,0,0,0.921604938,32
2/26/2015,5,Quarter4,sweing,11,0.8,11.61,954.0,0,50,0.0,0,2,0.800779018,32
2/26/2015,5,Quarter4,sweing,12,0.8,15.26,1194.0,1700,62,0.0,0,0,0.800260821,32
2/26/2015,5,Quarter4,sweing,7,0.8,30.1,644.0,840,38,0.0,0,1,0.799982853,29
2/26/2015,5,Quarter4,finishing,1,0.5,3.94,0.0,3360,0,0.0,0,0,0.768847222,29
2/26/2015,5,Quarter4,sweing,3,0.75,29.4,1144.0,4440,45,0.0,0,2,0.750716981,29
2/26/2015,5,Quarter4,sweing,6,0.75,18.79,1012.0,3960,45,0.0,0,0,0.75065101,29
2/26/2015,5,Quarter4,sweing,8,0.75,29.4,792.0,4560,56,0.0,0,2,0.750425926,29
2/26/2015,5,Quarter4,sweing,9,0.75,18.79,841.0,6240,45,0.0,0,1,0.750395513,29
2/26/2015,5,Quarter4,sweing,10,0.7,21.82,1448.0,6120,40,0.0,0,1,0.700236601,29
2/28/2015,7,Quarter4,sweing,2,0.7,30.33,512.0,4560,0,0.0,0,1,0.700211111,29
2/28/2015,7,Quarter4,finishing,12,0.8,4.6,0.0,3780,0,0.0,0,0,0.590617284,26
2/28/2015,7,Quarter4,finishing,2,0.7,3.9,0.0,960,0,0.0,0,0,0.5565625,26
2/28/2015,7,Quarter4,sweing,5,0.5,27.48,609.0,6840,30,0.0,0,1,0.550403509,26
2/28/2015,7,Quarter4,sweing,1,0.5,26.66,1448.0,6840,30,0.0,0,2,0.550349708,26
2/28/2015,7,Quarter4,sweing,4,0.5,26.66,556.0,6960,23,0.0,0,2,0.500258046,26
2/28/2015,7,Quarter4,finishing,10,0.7,2.9,0.0,3360,0,0.0,0,0,0.410833333,20
2/28/2015,7,Quarter4,finishing,9,0.75,2.9,0.0,960,0,0.0,0,0,0.4078125,20
2/28/2015,7,Quarter4,finishing,8,0.75,4.6,0.0,3360,0,0.0,0,0,0.376597222,15
2/28/2015,7,Quarter4,finishing,6,0.75,2.9,0.0,3360,0,0.0,0,0,0.271875,14
2/28/2015,7,Quarter1,finishing,3,0.8,4.6,0.0,10500,0,0.0,0,0,0.936355556,32
2/28/2015,7,Quarter1,finishing,8,0.75,4.6,0.0,3360,0,0.0,0,0,0.813611111,32
2/28/2015,7,Quarter1,sweing,12,0.8,15.26,1106.0,4080,63,0.0,0,0,0.800401961,32
2/28/2015,7,Quarter1,sweing,8,0.75,29.4,622.0,6240,56,0.0,0,0,0.75075,29
2/28/2015,7,Quarter1,sweing,6,0.75,18.79,1193.0,3960,45,0.0,0,0,0.75065101,29
2/28/2015,7,Quarter1,sweing,3,0.75,29.4,1143.0,6840,45,0.0,0,0,0.750473684,29
2/28/2015,7,Quarter1,sweing,9,0.75,18.79,895.0,6240,34,0.0,0,0,0.750395513,29
2/28/2015,7,Quarter1,sweing,5,0.6,27.48,549.0,6720,38,0.0,0,0,0.707446429,29
2/28/2015,7,Quarter1,sweing,10,0.7,21.82,1393.0,5640,30,0.0,0,0,0.700236601,29
2/28/2015,7,Quarter1,sweing,1,0.6,26.66,1578.0,6840,38,0.0,0,0,0.700019883,29
2/28/2015,7,Quarter1,sweing,2,0.7,30.33,254.0,1800,0,0.0,0,0,0.683550607,24
03/01/2015,1,Quarter1,sweing,11,0.8,11.61,347.0,0,50,4.0,20,0,0.682433036,24
03/01/2015,1,Quarter1,finishing,4,0.6,3.94,0.0,960,0,0.0,0,0,0.673083333,24
03/01/2015,1,Quarter1,finishing,10,0.7,2.9,0.0,3360,0,0.0,0,0,0.664583333,24
03/01/2015,1,Quarter1,sweing,4,0.6,26.66,692.0,6840,23,0.0,0,0,0.600239766,24
03/01/2015,1,Quarter1,finishing,2,0.7,3.9,0.0,960,0,0.0,0,0,0.585,26
03/01/2015,1,Quarter1,sweing,7,0.8,30.1,934.0,6960,0,3.5,15,0,0.579511494,26
03/01/2015,1,Quarter1,finishing,1,0.6,3.94,0.0,3360,0,0.0,0,0,0.448722222,20
03/01/2015,1,Quarter1,finishing,9,0.75,2.9,0.0,960,0,0.0,0,0,0.447083333,20
03/01/2015,1,Quarter1,finishing,7,0.8,4.6,0.0,3360,0,0.0,0,0,0.350416667,15
03/01/2015,1,Quarter1,finishing,2,0.7,3.9,0.0,1200,0,0.0,0,0,0.92885,32
03/01/2015,1,Quarter1,finishing,3,0.8,4.6,0.0,10080,0,0.0,0,0,0.86037037,32
03/01/2015,1,Quarter1,finishing,4,0.65,3.94,0.0,960,0,0.0,0,0,0.806879167,32
03/01/2015,1,Quarter1,sweing,1,0.65,26.66,1527.0,6840,65,0.0,0,0,0.800579532,32
03/01/2015,1,Quarter1,sweing,12,0.8,15.26,1035.0,4080,63,0.0,0,0,0.800401961,32
03/01/2015,1,Quarter1,finishing,9,0.75,2.9,0.0,1200,0,0.0,0,0,0.8004,32
03/01/2015,1,Quarter1,sweing,11,0.8,11.61,632.0,0,50,0.0,0,0,0.800309211,32
03/01/2015,1,Quarter1,sweing,3,0.8,29.4,1231.0,4680,50,0.0,0,0,0.800149813,32
03/01/2015,1,Quarter1,sweing,7,0.8,30.1,616.0,7080,0,0.0,0,0,0.800115819,32
03/01/2015,1,Quarter1,finishing,8,0.75,4.6,0.0,3360,0,0.0,0,0,0.773333333,29
03/01/2015,1,Quarter1,sweing,6,0.75,18.79,947.0,2880,34,0.0,0,0,0.750797009,29
03/02/2015,2,Quarter1,sweing,8,0.75,29.4,551.0,6840,45,0.0,0,0,0.750473684,29
03/02/2015,2,Quarter1,sweing,9,0.75,18.79,935.0,6240,45,0.0,0,0,0.750395513,29
03/02/2015,2,Quarter1,sweing,4,0.65,26.66,832.0,6780,55,0.0,0,0,0.750254867,29
03/02/2015,2,Quarter1,sweing,5,0.65,27.48,544.0,6720,34,0.0,0,0,0.700903571,29
03/02/2015,2,Quarter1,sweing,10,0.7,21.82,1511.0,3600,30,0.0,0,0,0.70013604,29
03/02/2015,2,Quarter1,finishing,10,0.7,2.9,0.0,3360,0,0.0,0,0,0.632361111,24
03/02/2015,2,Quarter1,finishing,12,0.8,4.6,0.0,3780,0,0.0,0,0,0.607654321,24
03/02/2015,2,Quarter1,finishing,1,0.65,3.94,0.0,3360,0,0.0,0,0,0.537919444,26
03/02/2015,2,Quarter1,finishing,7,0.8,4.6,0.0,3360,0,0.0,0,0,0.342361111,15
03/02/2015,2,Quarter1,finishing,7,0.8,4.6,0.0,4200,0,0.0,0,0,0.999533333,32
03/02/2015,2,Quarter1,finishing,3,0.8,4.6,0.0,6300,0,0.0,0,0,0.902962963,32
03/02/2015,2,Quarter1,sweing,11,0.8,11.41,601.0,0,50,0.0,0,0,0.800701754,32
03/02/2015,2,Quarter1,sweing,1,0.7,26.66,1562.0,6960,60,0.0,0,0,0.800566092,32
03/02/2015,2,Quarter1,sweing,12,0.8,15.26,983.0,4080,50,0.0,0,0,0.800401961,32
03/02/2015,2,Quarter1,sweing,3,0.8,29.4,1156.0,6840,50,0.0,0,0,0.800333333,32
03/02/2015,2,Quarter1,sweing,7,0.8,30.1,29.0,7080,50,0.0,0,0,0.800115819,32
03/02/2015,2,Quarter1,sweing,4,0.7,26.66,950.0,6960,50,0.0,0,0,0.750770115,29
03/02/2015,2,Quarter1,sweing,8,0.75,29.4,534.0,6840,56,0.0,0,0,0.750473684,29
