,branch_id,country,auditor_id,num_findings,severity_score,audit_score,compliance,audit_duration_days
6971,395,UK,628,5,8,56.19236130557972,1,4.32056580182313
6972,310,US,306,0,4,54.18033074488212,0,2.6307159080697997
6973,280,Spain,804,7,5,53.69281443439268,0,9.66127318933448
6974,325,India,333,2,1,29.82391511901876,0,9.06945946174666
6975,235,Spain,961,4,5,32.335172492419986,1,9.82279273878991
6976,6,Spain,264,3,9,31.908148224769317,1,7.55240382235835
6977,61,India,445,9,9,53.044860419055404,1,10.565464040434392
6978,41,India,254,2,5,28.664007092441583,0,4.523228159071552
6979,188,Germany,525,5,8,58.66655272166732,1,17.871145922916767
6980,107,US,720,9,4,74.95133266642758,0,2.243299127275265
6981,175,Spain,529,6,4,45.694910194811925,1,6.548956719240214
6982,396,US,845,5,3,53.619138916104724,1,7.657172319876052
6983,140,UK,764,4,8,55.663286558957836,0,1.0
6984,301,India,826,6,9,36.02773189523627,1,2.0550890035522986
6985,37,UK,530,5,1,60.152064097195264,1,9.932599694497803
6986,338,Spain,285,5,2,43.620946382611216,1,1.7439035038496546
6987,457,Spain,38,5,3,38.794316714402285,1,8.653304451573774
6988,200,UK,910,7,7,54.20407922546624,0,11.201047423969078
6989,309,China,431,8,7,41.8033576518071,1,2.9205239140555017
6990,40,UK,357,9,5,60.220755467829406,1,8.595074918427477
6991,392,US,820,3,7,60.93013446240908,1,8.217873501590978
6992,256,India,495,6,10,41.8855432636046,1,3.7069230136259645
6993,288,China,423,3,1,39.412355193003656,0,16.317899907267197
6994,396,UK,393,4,7,48.37360684859211,1,5.166326145063474
6995,244,Spain,319,2,1,80.80028869298317,0,7.316552712441462
6996,20,China,775,4,4,68.2216766823843,1,7.452833010359266
6997,249,China,977,4,6,52.038979706952716,0,1.0
6998,370,UK,958,4,3,65.75563842142688,1,4.2290894215660515
6999,271,US,225,5,1,65.92037979850058,0,5.761199817118323
7000,279,France,924,5,10,46.7834019300678,0,5.620702409123404
7001,446,France,581,4,4,52.88138327391364,1,1.8386950490630634
7002,54,US,992,2,2,34.48184183243668,0,4.169023151477271
7003,364,US,362,4,10,42.44479096742697,0,2.5501595425064583
7004,465,Spain,719,4,2,74.22648236747624,1,29.907376808725527
7005,343,UK,53,1,9,75.17967046226795,1,1.0
7006,9,UK,769,7,5,43.005428114273414,1,3.712753388404018
7007,109,India,789,2,6,66.02295042578262,1,4.911106196615586
7008,482,UK,424,8,9,29.41759240233653,0,3.127865475093461
7009,480,UK,516,6,2,52.7651357480893,1,1.0
7010,361,Spain,484,5,1,41.70212506614398,0,1.0
7011,70,India,229,5,4,37.518491186719686,1,1.0
7012,475,UK,85,3,9,33.88604926083436,1,2.998641570414615
7013,163,Spain,172,4,6,54.8779831087144,1,26.86515918613165
7014,211,US,987,3,5,38.25120714861823,1,9.078619553450487
7015,422,US,759,2,6,61.333700601193286,1,1.1571734053341927
7016,321,China,92,11,2,48.029032871717035,0,1.0
7017,289,India,864,1,6,49.528643548657634,0,29.10686749985469
7018,101,France,547,5,3,58.059827792379096,1,5.139599701066948
7019,353,China,270,8,7,39.040089421720495,1,15.264907078504258
7020,417,US,208,6,3,59.303080845911495,1,5.207482053492126
7021,131,France,947,3,3,78.56465851524425,1,24.42787827571566
7022,342,China,682,7,4,42.686016717617065,0,4.777259597375339
7023,357,Germany,169,5,10,53.55073485384757,1,1.0
7024,122,Germany,969,5,2,43.88500886271316,1,1.0
7025,178,Germany,245,4,10,65.00615371910368,0,1.0
7026,417,Germany,143,3,1,55.268654266641136,1,2.1614101220027018
7027,3,UK,84,4,2,68.8355654351455,1,8.362944424570241
7028,333,US,539,6,9,42.30736750397435,1,6.928233454641752
7029,418,UK,566,6,9,43.08308429043255,1,1.0
7030,335,China,944,5,10,51.510756068587206,0,2.000133559796724
7031,427,India,665,5,1,51.387624898681594,0,1.7782141996210994
7032,481,Spain,592,3,8,17.000677942778793,0,16.568571497723447
7033,30,UK,448,3,2,52.263491408950195,0,5.756724246023903
7034,425,Germany,512,5,3,60.490832947830654,0,9.033638348150292
7035,412,Germany,205,4,4,61.61283019367622,0,1.5326033806986774
7036,137,UK,355,7,2,26.709862771089455,1,1.0
7037,267,France,390,8,2,60.6270866865354,1,7.926746119586902
7038,153,UK,747,3,10,52.914814954972606,1,3.937179417864312
7039,240,US,184,2,10,43.43677339795728,0,5.001770940113688
7040,252,Spain,743,4,8,60.839592041039765,1,1.730013308783335
7041,313,China,383,3,2,52.052170766995665,1,1.5860349914130591
7042,73,US,664,5,2,51.06069422224205,1,1.9661012439852792
7043,318,India,32,6,6,49.540922205852176,1,1.0
7044,96,China,241,4,7,49.960432659990786,0,3.8777705839663135
7045,405,India,256,7,7,47.351325849412646,1,1.5559782913381306
7046,484,China,552,2,2,42.09731047830222,1,1.0154802090755801
7047,203,Spain,184,5,9,79.31650389293122,1,1.5991534228927713
7048,163,Spain,228,5,3,53.23015234659534,1,15.084404181958579
7049,184,India,550,8,7,41.449516638810785,0,1.0
7050,377,France,697,6,2,98.60984921997014,1,25.7730700201634
7051,428,Spain,205,2,10,47.39800192595269,1,7.496716246709213
7052,194,India,771,5,4,53.48986191370797,1,1.0
7053,96,UK,678,8,3,54.42480729940225,1,3.6632986054964176
7054,92,Spain,713,5,5,37.249126964861176,1,9.352954750733163
7055,100,US,60,3,9,56.281546467902,1,8.4375713128998
7056,248,US,396,1,7,33.81287014733603,0,3.6447754987566356
7057,74,Germany,246,3,10,63.07908351446659,0,2.7890837692339923
7058,355,US,588,7,9,28.964758553030507,0,8.861511374336274
7059,285,France,34,4,10,57.011722269328104,0,14.011807698327432
7060,189,UK,846,7,6,57.41072903250906,1,7.702918734774887
7061,491,US,231,4,10,43.15736193831533,0,12.327970012634866
7062,41,China,973,5,3,46.62925037046524,1,1.783895754101433
7063,471,France,255,7,1,61.54713542410363,1,1.0
7064,421,India,868,5,5,66.59902915767898,1,7.212316188526771
7065,191,Spain,517,1,9,63.703939268231196,1,6.743219142968959
7066,157,Spain,320,7,1,77.64599447218185,0,1.4805123054611935
7067,353,Germany,621,2,9,54.550084358740975,1,12.235224661080126
7068,253,Spain,782,2,8,34.63937279447564,0,11.132275349614147
7069,35,UK,409,4,7,41.453346744825495,1,13.194769828933968
7070,234,China,474,5,5,41.824316689839335,1,1.7682000136067624
7071,208,US,879,6,2,39.30625243146062,1,12.402105115783993
7072,84,France,179,4,9,17.923680119714838,1,9.25064469300493
7073,33,Germany,502,5,6,42.63991459561201,0,5.534251747792263
7074,131,Spain,700,4,7,66.07455359118276,1,9.426647167731122
7075,351,China,121,2,5,65.67292786592984,1,19.571980828673034
7076,237,India,13,9,1,67.95547219251014,1,9.737110209739633
7077,100,France,406,11,10,51.27739512015458,1,24.729919204496817
7078,456,Spain,355,6,2,39.392878595902125,0,8.300622117225284
7079,344,India,78,6,9,56.201948482165534,1,3.7329385284875367
7080,190,US,464,4,3,57.62469245653635,0,8.721932109088264
7081,25,Germany,782,1,4,56.48684826486118,0,6.118315115661222
7082,345,Germany,123,1,3,56.773179605383454,1,30.0
7083,293,China,145,4,6,42.90991420167457,1,13.193170828766707
7084,202,Spain,593,3,9,43.073419486644354,0,8.604774493582854
7085,224,France,772,5,7,49.25176541762197,1,9.257739131432533
7086,195,China,380,4,5,52.26797626367009,1,9.434160687602928
7087,127,India,52,8,9,48.136798707672106,1,12.422046549047854
7088,191,Germany,400,4,7,76.60064453976952,1,1.0
7089,213,US,573,7,6,59.82334206225678,1,1.3910368334976193
7090,488,Spain,802,5,6,35.04643297067147,1,19.306368622829062
7091,77,France,610,6,4,33.50069582041984,1,1.0
7092,96,Germany,771,2,1,42.9050787969824,1,7.033059577920267
7093,106,France,380,4,5,37.62108402150176,1,6.08820331225064
7094,5,Spain,333,4,7,45.13010642947021,1,3.6265747524103444
7095,277,Spain,520,4,4,46.25851517730918,0,3.8030276228649176
7096,168,Spain,483,7,1,62.33546170545348,1,2.6995119909058873
7097,141,China,315,5,3,58.59942810766851,1,1.3001507201172178
7098,27,China,192,4,6,66.60779333805628,1,1.0198490364324242
7099,34,US,795,3,10,36.020521998744826,1,23.693620572108024
7100,384,India,347,2,10,55.318895432011175,1,2.5479117023095106
7101,55,US,73,3,7,70.3190665378897,1,1.0
7102,249,Germany,705,5,6,55.346710989036595,0,17.723613277813726
7103,44,India,682,5,2,63.42923972321263,1,4.151573702151401
7104,231,China,999,7,9,49.689066132199066,0,4.618154442535886
7105,176,India,803,4,10,20.2245119953944,1,30.0
7106,367,Germany,931,4,6,74.97334530541426,1,1.0
7107,307,France,229,4,9,65.15486368230718,0,4.28779037960372
7108,315,India,739,5,10,37.06284879627521,0,3.355740395367908
7109,17,UK,664,3,3,42.265379018563344,1,1.1347281421262245
7110,352,Germany,790,3,4,41.01986664813488,1,1.275145445454418
7111,224,US,485,4,6,42.2996295763488,1,2.627563129520331
7112,267,China,537,4,1,91.61092191925692,0,10.107409784654742
7113,426,US,196,6,9,48.73508708355085,0,9.057351417428263
7114,198,UK,13,4,7,58.055061802507616,1,9.67530784921581
7115,210,UK,894,8,3,50.53161645567525,1,8.110489885863384
7116,289,India,333,2,3,43.987016406259606,0,9.208380640077145
7117,51,UK,342,9,9,74.99787426040444,1,9.768250470391743
7118,436,US,938,4,4,51.44776197257526,0,30.0
7119,325,India,150,6,2,42.22456095268946,1,4.62513294071887
7120,81,France,680,6,10,36.20732246203809,1,1.0
7121,438,US,999,3,7,55.08055593107001,1,2.499735197592521
7122,266,France,291,5,8,66.70651038423097,1,21.879151065453353
7123,204,Germany,524,4,5,26.392777508071443,1,1.0
7124,41,US,400,0,6,74.08630964886564,1,8.689722991484745
7125,465,India,471,12,8,70.57188125056737,1,1.0
7126,415,UK,956,4,10,15.017010927375878,1,6.613903271657482
7127,259,France,451,4,5,55.19485474707482,1,15.052242892120082
7128,232,UK,714,1,3,61.97188790493035,1,14.354830990313184
7129,226,China,423,4,8,76.30475601337628,1,1.0
7130,426,China,394,7,6,51.413656273384355,1,1.0
7131,350,UK,273,2,5,44.90541578973371,1,3.160646410958102
7132,134,India,343,5,8,31.188715362642053,1,10.986801590135011
7133,320,US,279,6,2,60.770373753757546,1,12.788403121975964
7134,4,Spain,826,1,6,32.03005267999377,1,3.785965454142952
7135,132,UK,478,5,5,57.68803922049508,1,15.985347703668115
7136,63,China,663,8,6,37.76175978738207,1,2.0399718417768433
7137,236,China,731,8,1,52.9058637574002,1,3.218134147104686
7138,448,Spain,10,7,4,58.77614972376935,0,20.938092242433854
7139,499,China,532,4,8,46.17194585030273,1,1.0
7140,483,US,9,6,5,34.058857614329,0,3.735893809580701
7141,342,India,261,6,2,49.7434116075291,0,1.0
7142,478,France,862,5,1,45.42898416118574,0,2.8913251056532174
7143,487,Spain,733,7,9,42.31899190007905,1,1.7689065272551567
7144,413,China,91,7,6,59.49352572131306,0,5.564239722632208
7145,278,India,914,5,6,31.285808189337814,0,2.032899315712821
7146,87,France,755,8,3,59.60156295193296,0,2.158670619590207
7147,305,Spain,327,7,2,37.795532617590354,1,1.2470005407203892
7148,282,China,106,1,10,49.05992366775774,1,1.0
7149,118,UK,846,6,10,28.14356250508847,1,8.0104775206387
7150,312,Spain,640,7,4,54.173205001535045,0,13.550266288432102
7151,139,US,128,7,9,37.60635160347604,0,8.405330783075803
7152,386,UK,510,1,6,42.080171281034616,1,10.915864879237448
7153,469,India,138,11,6,45.97013581175481,0,8.387455616276144
7154,12,India,503,3,9,50.65787628263449,1,3.1303440456781297
7155,464,UK,16,6,6,60.23320461222564,1,10.117668785061536
7156,2,India,83,8,4,28.51097449913764,1,7.624124200982903
7157,91,China,688,1,3,58.06744391303917,1,3.15031555016511
7158,204,Germany,206,6,1,38.83444962766629,1,1.934018964684546
7159,117,US,304,4,10,80.90508323924567,1,16.651128273495306
7160,121,Germany,298,8,2,33.24886962536819,1,2.2229762905955877
7161,121,France,232,3,9,54.55119549985837,0,12.855191634861592
7162,233,China,258,3,10,33.964499148318865,1,1.0
7163,35,France,303,4,2,33.87222485564167,1,1.0
7164,128,UK,896,5,10,50.943995617130255,0,1.0
7165,317,US,517,3,9,22.661642754595256,1,5.530832853731847
7166,77,Spain,562,9,4,27.134882548805926,1,16.078031678457094
7167,101,US,341,6,7,68.5950643121443,0,4.222387881041449
7168,402,US,633,7,9,79.55516118688435,1,13.956050719964331
7169,419,India,88,7,9,42.66652320628185,1,5.147789587665868
7170,10,Spain,173,3,1,57.14869926291455,1,1.0
7171,275,US,382,6,6,45.35797209567603,1,1.469273401326522
7172,236,France,356,4,1,35.31337197818331,1,1.1776072852673083
7173,155,US,63,2,6,48.27801506953677,0,12.453279641378854
7174,265,France,300,3,2,25.46673703612135,1,8.520335131280758
7175,112,France,297,4,10,56.86567734232613,1,8.952257891018602
7176,422,Spain,37,9,8,53.42917387655653,1,1.6979537714235455
7177,378,UK,905,6,2,48.44082342191641,0,9.366564926018588
7178,268,France,989,6,3,61.62918257239662,0,4.5357949642004165
7179,239,Germany,93,3,4,45.45406571399386,1,1.0
7180,230,Spain,336,4,4,48.91004059651692,1,2.8610598886990686
7181,497,UK,986,2,4,54.01648717727605,0,1.2513988255536175
7182,102,France,374,5,8,25.680301679063756,1,14.22933666289594
7183,69,India,835,0,3,43.502453309791655,0,7.511508012124591
7184,342,Germany,954,3,10,52.402771726448435,0,2.1268713122840683
7185,62,Spain,791,5,6,39.068210235363566,0,8.379414224491113
7186,12,US,901,4,10,55.51215709262692,0,9.217138567228929
7187,66,France,427,2,10,47.254188666289984,0,3.9587927848054445
7188,59,India,476,7,4,36.602936874428075,0,4.296690924302843
7189,384,China,715,5,1,57.31284989085663,1,1.854230246762385
7190,497,US,755,4,8,63.9833143723313,1,9.937160466842396
7191,24,Spain,818,4,6,47.14185274947937,1,1.0
7192,362,France,155,5,6,97.35033250439963,0,6.427793789301858
7193,221,India,663,5,6,55.230113508170334,1,7.450892378812843
7194,476,Spain,710,6,4,65.80863784319894,1,1.4318104702788483
7195,480,UK,220,6,9,56.529935136083935,0,4.3744302239965895
7196,132,US,8,7,8,59.49916322018341,1,29.732856746728046
7197,456,India,204,6,5,39.101572106444756,1,1.2272859792960211
7198,402,US,627,5,4,38.20088367734368,1,14.205564570499956
7199,301,Germany,918,3,10,87.79353677993231,1,7.825638870908465
7200,476,Spain,468,5,1,49.97438917998376,1,12.306927608345863
7201,199,Spain,549,8,9,40.88432087939482,1,5.903940845124439
7202,72,UK,991,7,5,68.4139389697043,1,1.0
7203,400,India,353,6,3,60.771428666320816,1,12.421794876798153
7204,86,Germany,773,4,7,29.964131229724657,0,2.0270276702747516
7205,362,Spain,159,6,4,34.23441333342142,0,4.353199163757239
7206,79,Spain,737,6,9,38.03856963693639,0,3.960287548329706
7207,383,France,264,5,1,42.90945700252908,1,5.204633503915406
7208,276,France,827,5,4,72.94558179075841,1,1.0
7209,48,Spain,416,5,8,43.93395728987471,1,5.717936863670121
7210,469,Germany,950,3,4,38.18344654282406,1,7.45873908945997
7211,87,US,958,9,5,74.7242211747135,1,7.607552431854101
7212,481,US,705,8,8,62.64772251570038,1,18.806073115106965
7213,322,China,954,2,10,53.04480067904206,1,14.649924091056018
7214,48,France,530,7,2,39.9766188682306,0,1.3296124921685444
7215,218,Germany,221,5,10,74.28967331447494,1,4.317986285281767
7216,139,France,622,8,4,41.068922280236784,1,1.6008105968817232
7217,152,Spain,349,5,4,44.14038765649789,0,5.90095320792049
7218,399,France,474,7,4,78.55383625476652,1,1.0
7219,367,India,621,2,8,59.83181194759054,0,7.210697756552719
7220,153,US,581,8,3,6.835433071141416,1,4.910525223812784
7221,383,Germany,453,7,7,53.90565727894854,1,18.672454030500724
7222,389,India,673,8,10,61.401742915159005,0,6.746926803647662
7223,22,US,184,6,7,58.63101776118239,0,13.454091412505726
7224,310,France,38,3,9,61.98610271899996,1,9.340846664075315
7225,307,Germany,0,4,10,67.62930415664668,1,16.421187974797622
7226,162,India,622,11,2,57.02826967792454,0,25.017740819302173
7227,157,China,404,3,10,64.61466724124313,1,1.0
7228,140,India,111,6,1,46.538392335629744,1,1.2876376487597567
7229,300,France,939,7,8,49.60346411843117,1,7.582946084627999
7230,314,UK,737,3,10,56.165424161428355,1,1.0
7231,380,Spain,398,4,7,45.49320109779785,0,1.0
7232,276,Spain,423,6,8,54.227240112611554,1,1.0
7233,319,Spain,950,3,8,41.43439413452444,1,7.8197155887541
7234,430,India,450,3,9,65.04251242184523,0,11.818664708578254
7235,353,Germany,109,3,5,57.537365039217,0,1.7561172934798357
7236,75,France,795,6,7,56.89269972359552,1,3.2048465302420457
7237,302,Germany,648,4,6,72.22609820246812,1,4.836322337661406
7238,350,US,165,3,2,54.1994449748488,1,11.72977603858271
7239,110,UK,19,5,6,58.45603270195914,1,12.643574867664118
7240,248,China,834,5,3,40.63827384370545,1,1.0
7241,267,China,647,3,5,62.199666510893486,1,5.969465328702025
7242,454,US,547,5,7,49.096429243540825,1,14.377383290405819
7243,351,UK,621,3,10,67.74337484662212,0,3.170359450161549
7244,290,China,818,6,3,48.09106194335061,1,7.20746705292741
7245,297,China,871,6,9,37.30908870225967,0,8.922824725544753
7246,149,Spain,782,7,5,55.93954631787598,1,1.0
7247,202,India,33,8,2,71.46635810748072,0,3.6302021714889485
7248,91,China,967,4,3,33.5662864001397,1,2.4790249173530734
7249,81,UK,183,8,10,46.079237510299656,0,2.327431963617209
7250,486,India,691,1,4,47.62994683392653,1,1.5555636329808398
7251,313,India,629,5,4,55.486790103866134,0,6.812720532582774
7252,390,Spain,373,4,9,68.4828000710847,0,1.0
7253,395,India,144,7,8,40.24494827262577,0,12.721062980586257
7254,189,US,24,8,8,50.630913336096455,1,2.0394920341406384
7255,368,UK,926,5,9,37.8591358709475,1,8.337880591388624
7256,477,China,486,7,6,58.3202566187407,0,8.568658158737076
7257,461,US,556,3,1,53.398071867628104,1,11.065634957096474
7258,366,US,391,6,3,55.33452878513091,1,10.936543993627915
7259,147,UK,175,7,3,61.48548564977219,1,3.364837156259506
7260,249,Germany,101,12,6,45.12578249703901,1,1.5168559371765105
7261,7,UK,745,4,8,47.19154180297952,0,8.249808784068726
7262,313,Spain,211,6,10,37.9568632858053,1,11.766831898051983
7263,144,China,399,2,8,78.19266766219386,0,9.076015387449969
7264,326,France,859,4,9,67.92911582728246,1,1.5102543788631517
7265,168,France,330,9,7,62.454667100553706,1,4.534994350381031
7266,463,Germany,337,1,9,47.32767880152382,1,17.100971200278906
7267,190,Germany,95,4,1,57.620627161171974,1,2.414223010567797
7268,194,US,60,5,7,48.246778778114205,1,2.100308794787256
7269,10,Germany,672,4,7,67.71926064301974,1,11.592326707238296
7270,297,UK,886,6,6,65.47035543829864,1,1.8063867498768977
7271,426,Spain,437,12,2,24.20516600985978,1,8.344672071554838
7272,424,India,92,8,8,53.66975619718813,1,1.4817258829581215
7273,413,Spain,511,3,8,52.057132614533415,0,30.0
7274,74,India,490,3,3,51.46087330019119,1,2.786824306845902
7275,330,Spain,773,5,5,43.12249778196828,1,5.997210737736667
7276,159,France,474,3,5,37.579439461129304,1,4.89446400382719
7277,81,India,161,5,8,43.109970840747025,1,1.8954970389760002
7278,355,US,757,3,10,39.86410770050268,0,5.251183606287677
7279,420,US,126,4,4,48.810297364714565,0,1.7556005373996815
7280,484,India,123,4,9,43.7293857033055,1,4.493902286578453
7281,61,US,435,7,7,68.66829518151857,0,6.225515213609923
7282,337,India,933,6,4,53.01665021449897,1,10.844228261507316
7283,369,US,970,5,5,63.87298809213307,1,7.247531650568573
7284,469,France,695,6,2,43.68354391123448,1,4.535872433071521
7285,411,France,112,5,8,37.51885237334384,1,11.034492456921617
7286,281,France,6,0,4,47.52971061950773,1,8.828188355832685
7287,431,Germany,357,6,10,11.326647037283344,0,4.118276818947993
7288,182,US,223,6,10,67.91410691575531,1,3.6120467110446532
7289,456,Germany,797,3,10,72.8061608649719,1,1.0
7290,481,Germany,599,2,4,68.31694124147627,1,13.663902712799029
7291,250,China,557,2,2,60.66056761361267,1,2.665065847972714
7292,367,China,788,7,2,48.21817691444747,1,12.537234662708823
7293,457,Spain,125,7,3,37.124771451144646,1,15.898781171097003
7294,395,US,462,5,7,34.599470281224626,0,1.0
7295,176,UK,962,8,8,58.74524514533671,1,4.4325846143076
7296,495,Germany,774,4,10,47.623487239942925,1,1.0
7297,92,US,660,5,7,60.286616201304525,1,5.127579814210197
7298,272,India,407,3,6,24.777282375699443,0,8.807682712124516
7299,240,India,878,5,3,53.01720568091272,1,4.229379582079711
7300,450,US,400,3,2,52.66287459465405,1,3.390240996743176
7301,200,US,340,7,10,57.46908188927223,0,7.64989392065457
7302,417,Germany,405,4,6,62.55808091737838,1,22.92116127378177
7303,123,Germany,557,5,2,58.755062823928746,0,14.373829787793735
7304,176,US,16,2,3,47.623045816674015,1,11.007799212409456
7305,398,France,317,4,9,53.92535245327783,0,6.970642588845685
7306,168,Spain,258,3,8,58.88423317230433,1,2.2282453607348747
7307,321,Germany,35,6,8,66.44378813523844,1,1.0
7308,174,India,678,6,2,46.629595208467435,1,12.027346726346702
7309,223,Germany,711,1,5,55.375157774025844,1,3.1044917551800992
7310,278,France,737,8,9,57.6185884630809,1,7.779635934629293
7311,493,US,981,4,3,87.4841885655928,0,2.1838612353855895
7312,192,France,305,5,8,61.41890360980348,0,15.778650109498882
7313,204,France,751,3,9,40.9488680255546,0,1.5425750843621393
7314,168,India,842,8,3,40.588655844600204,1,21.319569522295343
7315,248,US,622,3,10,49.92601110384895,0,30.0
7316,448,China,443,9,6,57.24264983027443,0,7.681273368188545
7317,476,Germany,197,5,5,47.87440038680561,1,1.0
7318,159,Germany,277,3,4,58.25578278239138,1,8.09126438222348
7319,60,US,708,7,6,64.35025038778271,1,1.744291893015675
7320,382,Spain,679,5,6,43.29523734871463,1,5.95191143659968
7321,284,UK,309,2,6,22.344637336816643,0,7.3285240350266
7322,124,France,765,3,8,50.1990226185224,0,4.16795052784123
7323,185,US,461,2,8,60.3661491173354,1,5.4986748567762
7324,83,UK,464,6,9,35.23267490300198,0,1.0
7325,499,India,876,7,5,59.385787668782754,1,8.466168951749673
7326,96,India,476,6,5,49.817925505825684,1,1.6418526671728002
7327,106,Spain,42,11,9,64.17413869589188,0,3.7731472432655506
7328,299,France,397,5,4,57.299866558297396,1,3.8283569010749128
7329,68,US,909,7,4,48.48550818002898,1,9.904203603231588
7330,498,China,115,5,2,47.32370430286106,1,2.950547345410856
7331,209,US,407,4,10,61.94647547215061,0,1.0
7332,93,France,964,6,2,51.645079332815676,1,14.090442434474216
7333,486,France,183,5,8,33.52804441570186,1,1.0978979303113545
7334,26,Germany,703,4,2,51.62867621741422,1,10.100664461349858
7335,217,India,17,4,7,46.67651156287497,1,5.0422580797511465
7336,466,France,990,7,10,59.610258198399066,1,1.8495570792679445
7337,435,Spain,971,3,1,38.95462418174142,0,3.5079981698661693
7338,340,India,401,6,2,47.96681110971315,1,1.4114346657636718
7339,303,Germany,136,9,6,52.689294310320584,1,10.645408774371152
7340,313,Germany,57,3,6,27.42255462239686,1,4.355324485495372
7341,41,Germany,959,8,4,4.621871705311875,1,6.602404930745307
7342,455,Spain,16,3,7,84.7016809238107,1,1.382815032872779
7343,226,France,681,11,2,48.39808061915108,1,8.277156241426235
7344,412,US,176,4,9,46.75332755035705,1,1.0
7345,160,US,282,5,2,58.485086363491696,1,7.092541977032255
7346,497,China,994,5,5,52.98175100032977,1,1.8209696913912543
7347,486,Germany,377,3,6,42.59169073306281,1,10.89501987534945
7348,140,US,100,3,7,55.313911179851125,1,2.768071562932243
7349,88,Germany,699,3,8,61.87626693092626,1,1.8829946657750252
7350,110,France,448,8,1,80.00617868434475,1,8.107645815119806
7351,494,France,941,3,5,51.70742953296512,0,11.054856405377707
7352,199,France,241,6,3,65.99219864733148,1,6.329305020821756
7353,457,Germany,136,6,4,30.612433893678087,0,1.0
7354,444,Spain,127,4,3,51.371662803376786,1,2.4980349588690345
7355,295,France,379,4,10,59.15552808704377,0,1.729244555538728
7356,301,Spain,547,4,8,35.06873014726791,0,8.444073000798635
7357,161,Spain,13,3,6,43.849593063883624,0,6.114586206577076
7358,94,US,468,5,7,43.55189719747267,0,1.0
7359,483,France,865,1,5,69.32816879228201,1,2.961727331621119
7360,60,France,849,9,6,23.91851027001149,1,11.516368435824022
7361,418,China,954,2,7,42.337952475181645,0,12.298187483314994
7362,487,Spain,70,4,1,52.90540733764866,0,5.025014936541099
7363,450,UK,364,4,2,45.54198784933139,1,8.087575873324694
7364,157,UK,273,7,6,41.030783735698535,0,10.031754973957538
7365,376,Germany,605,6,10,72.97017313476331,1,13.436245817254294
7366,167,UK,930,7,4,50.32944059634504,1,1.0304536798050319
7367,319,Germany,415,4,8,38.746494808099584,1,1.8446252806963235
7368,150,China,84,3,4,96.91978603955971,0,3.1925418355585924
7369,227,Spain,87,1,10,17.240612039753472,0,9.886279254254386
7370,53,France,488,6,10,65.66119966739384,1,5.696474099110507
7371,192,Germany,984,5,8,40.08476578890109,1,1.0
7372,26,Germany,459,8,6,31.171941274898522,1,1.0
7373,68,US,809,3,7,56.71012301802484,1,3.661509383551329
7374,43,France,466,5,1,35.824558822092364,1,4.111932987353935
7375,431,India,73,5,9,46.76917239310764,1,1.8156340830167557
7376,137,France,969,8,9,66.93903265940973,1,17.45421195466847
7377,70,China,625,7,5,71.25162178918931,0,1.0
7378,413,Germany,636,6,4,50.12479862280309,1,3.1932305154501157
7379,5,Germany,285,5,7,38.91840559328783,1,9.637590263550301
7380,1,France,993,5,1,27.03447146459461,1,24.01219633338188
7381,380,India,238,4,9,31.502985947404827,1,9.202404453097138
7382,86,UK,635,4,1,49.391099268103105,1,6.2720815297083705
7383,26,China,223,6,6,43.36660732247741,0,26.28687449119114
7384,349,US,982,1,7,34.42680511712208,1,1.0
7385,133,UK,89,4,2,70.43928916160269,1,1.3348092720553104
7386,400,China,702,2,7,67.8548031353533,0,3.5096542359065954
7387,410,Spain,5,3,10,47.17567346885173,1,5.597391161836634
7388,300,Germany,637,7,7,22.9912739596396,1,27.197912228067324
7389,282,China,296,7,6,73.34154799194764,0,10.203640178102024
7390,78,Germany,547,3,9,97.2890500941355,0,1.0
7391,344,France,813,4,6,56.69408636432688,1,13.805314482105338
7392,136,Spain,274,5,4,41.52455895768141,1,2.725677355609098
7393,275,UK,214,1,4,53.92558811596175,1,3.931910995758817
7394,477,India,865,11,7,27.61497901084089,0,5.120583456595868
7395,375,Spain,974,2,4,52.93891171557986,1,24.321298873365958
7396,315,UK,737,5,1,74.9101785883414,1,1.0
7397,75,China,871,3,1,81.82348037915426,1,16.111940161712617
7398,174,France,678,10,7,56.952876692601286,1,10.301605917539023
7399,277,UK,389,2,10,24.578245283618397,1,1.0
7400,450,China,769,5,10,58.513663632727315,1,28.3049368259789
7401,189,Spain,5,4,6,48.84521579213756,1,15.003358716813203
7402,57,China,486,5,7,62.09286704318378,1,9.262416088922857
7403,410,France,799,7,7,39.31838230453825,1,1.0
7404,53,India,481,5,1,55.09719587080674,1,1.0
7405,368,China,168,6,3,54.12052826613567,1,17.06696799524052
7406,491,UK,364,7,7,35.39221772318977,1,4.287194199155984
7407,452,India,129,9,9,33.74167178362604,1,4.139562245310398
7408,121,UK,468,6,1,74.12902904948697,0,4.103188304189645
7409,406,US,870,6,10,48.39468124220439,0,12.461985613255262
7410,338,UK,111,1,9,12.822934827773999,1,1.7861754852910485
7411,166,US,423,5,3,68.85106606559137,1,2.7722131270123995
7412,449,Spain,724,4,9,35.67340611837903,1,17.438137288733902
7413,132,China,781,4,2,62.69094368153066,1,8.364554679444176
7414,125,UK,427,6,4,34.554873171751055,1,1.0
7415,231,China,83,1,5,44.55351745439623,0,11.616553212969254
7416,403,US,491,3,4,57.36505513712645,0,2.398386605226229
